Date,Oil_future,Oil_future_volume,Oil_spot,LNG_spot,LNG_future,LNG_future_volume,VIX,Gold_future,DJI_GI,SPX_GI,SH,EEM,Dollar_future,XLK,DJC_E,DJC,DJ_oil_index,DJ_trans,DJ_oil_gas_index,Unemployment,sentiment_mode,sentiment_avg,quantile_75,quantile_25,median,year,quarter
2021-10-27,82.22,30218,83.72,5.43,6.15,178600,16.98,1798.8,35490.6914,4551.6802,3562.3052,51.6,93.798,159.240005,136.6146,963.38,8356.35,15723.52,483.5,4.2,0,0.155913978,0,0,0,1,1
2021-10-28,83.05,33521,82.41,4.68,5.732,160024,16.53,1802.3,35730.4805,4596.4199,3518.4166,51.55,93.326,160.839996,135.4871,962.48,8397.55,15921.69,487.23,4.2,0,0.076530612,0,0,0,1,1
2021-10-29,83.21,35002,82.87,4.33,5.566,143198,16.26,1784.2,35819.5586,4605.3799,3547.3361,50.91,94.121,161.529999,135.4508,958.07,8291.49,15906.58,484.07,4.2,0,0.159482759,0,0,0,1,1
2021-10-30,83.46666667,33528.66667,82.74333333,4.553333333,5.448,148172,16.31,1786.7,35850.98567,4608.143233,3546.3839,51.03,94.04033333,161.449997,135.6784,959.79,8348.42,15918.75,486.88,4.2,0,0.168365635,0,0,0,1,1
2021-10-31,83.72333333,32055.33333,82.61666667,4.776666667,5.33,153146,16.36,1789.2,35882.41273,4610.906567,3545.4317,51.15,93.95966667,161.369995,135.906,961.51,8405.35,15930.92,489.69,4.2,0,0.177248511,0,0,0,1,1
2021-11-01,83.98,30582,82.49,5,5.212,158120,16.41,1791.7,35913.8398,4613.6699,3544.4795,51.27,93.879,161.289993,136.1336,963.23,8462.28,15943.09,492.5,4.2,0,0.186131387,0,0,0,1,1
2021-11-02,83.08,34875,83.37,5.28,5.546,147721,16.03,1786.7,36052.6289,4630.6499,3505.6283,50.87,94.079,162.710007,136.869,964.08,8368.23,17039.38,487.69,3.9,0,0.188202247,0,0,0,1,1
2021-11-03,80.11,46025,81.58,5.57,5.855,135782,15.1,1775.6,36157.5781,4660.5698,3498.5368,51.14,93.853,163.660004,132.7742,950.44,8311.25,16860.98,483.42,3.9,0,0.219512195,0,0,0,1,1
2021-11-04,79.29,50445,81.42,5.41,5.659,143941,15.44,1792.3,36124.2305,4680.0601,3526.8657,51.03,94.341,166.220001,130.5926,943.77,8297.44,16733.13,483.98,3.9,0,0.120603015,0,0,0,1,1
2021-11-05,81.24,27698,80.11,4.88,5.623,122611,16.48,1819.5,36327.9492,4697.5298,3491.5677,50.91,94.317,167.080002,133.0818,948.5,8513.34,16843.98,490.61,3.9,0,0.191419142,0,0,0,1,1
2021-11-06,81.56,27743,80.85333333,4.813333333,5.553333333,130579.6667,16.72666667,1821.333333,36362.70573,4698.919933,3493.922067,51.04666667,94.22533333,167.38,133.2254333,949.4333333,8543.273333,16859.45333,492.1966667,3.9,0,0.196362761,0,0,0,1,1
2021-11-07,81.88,27788,81.59666667,4.746666667,5.483666667,138548.3333,16.97333333,1823.166667,36397.46227,4700.310067,3496.276433,51.18333333,94.13366667,167.679998,133.3690667,950.3666667,8573.206667,16874.92667,493.7833333,3.9,0,0.201306381,0,0,0,1,1
2021-11-08,82.2,27833,82.34,4.68,5.414,146517,17.22,1825,36432.2188,4701.7002,3498.6308,51.32,94.042,167.979996,133.5127,951.3,8603.14,16890.4,495.37,3.9,0,0.20625,0,0,0,1,1
2021-11-09,84.59,39267,82.64,4.05,4.967,192311,17.78,1832.5,36319.9805,4685.25,3507.0018,51.26,93.956,167.289993,134.7844,954.61,8601.5,16655.47,496.86,3.9,0,0.149038462,0,0,0,1,1
2021-11-10,81.43,39495,83.69,3.76,4.919,163057,18.73,1853.9,36079.9414,4646.71,3492.4616,51.13,94.838,164.529999,131.0317,951.2,8284.31,16588.03,482.18,3.9,0,0.155080214,0,0,0,1,1
2021-11-11,81.16,36866,81.99,4.09,5.126,125440,17.66,1862.4,35921.2305,4649.27,3532.7858,51.75,95.175,165.300003,131.3815,959.54,8345.99,16708.48,484.69,3.9,0,0.147887324,0,0,0,1,1
2021-11-12,80.68,28603,81.7,4.53,4.778,130776,16.29,1868.2,36100.3086,4682.8501,3539.1002,51.93,95.128,167.309998,129.5809,959.87,8330.39,16759.85,483.17,3.9,0,0.110294118,0,0,0,1,1
2021-11-13,80.76,28352.33333,81.43333333,4.56,4.869333333,124828.3333,16.35666667,1866.733333,36096.02213,4682.833333,3537.167667,51.89,95.22033333,167.2533317,129.6653333,960.3133333,8342.893333,16766.46,484.3166667,3.9,0,0.144839528,0,0,0,1,1
2021-11-14,80.84,28101.66667,81.16666667,4.59,4.960666667,118880.6667,16.42333333,1865.266667,36091.73567,4682.816567,3535.235133,51.85,95.31266667,167.1966653,129.7497667,960.7566667,8355.396667,16773.07,485.4633333,3.9,0,0.179384938,0,0,0,1,1
2021-11-15,80.92,27851,80.9,4.62,5.052,112933,16.49,1863.8,36087.4492,4682.7998,3533.3026,51.81,95.405,167.139999,129.8342,961.2,8367.9,16779.68,486.61,3.9,0,0.213930348,0,0,0,1,1
2021-11-16,80.7,32861,82.01,4.65,5.15,136124,16.37,1850.7,36142.2188,4700.8999,3521.7867,52.02,95.911,168.899994,130.7283,959.37,8335.28,16791.41,487.23,3.9,0,0.201970443,0,0,0,1,1
2021-11-17,78.2,14680,81.1,4.48,4.888,136398,17.11,1869.9,35931.0508,4688.6699,3537.3662,51.65,95.829,168.389999,126.9714,954.17,8130.23,16550.01,478.6,3.9,0,0.133333333,0,0,0,1,1
2021-11-18,78.98,1996,79.37,4.91,4.904,105531,17.59,1856.4,35870.9492,4704.54,3520.7106,51.08,95.542,170.070007,128.2427,955,8159.49,16496.69,476.27,3.9,0,0.202764977,0,0,0,1,1
2021-11-19,75.71,47309,80.32,4.79,5.077,101112,17.91,1844.1,35601.9805,4697.96,3560.3734,51.02,96.028,171.309998,124.7019,950.69,7801.49,16517.46,459.63,3.9,0,0.116591928,0,0,0,1,1
2021-11-20,75.95666667,42991.66667,79.84666667,5.623333333,4.980666667,97241.33333,18.33,1830.833333,35607.737,4692.9533,3567.608833,50.86666667,96.2,170.67333,125.042,951.3433333,7853.636667,16591.31667,462.0133333,3.9,0,0.107552513,0,0,0,1,1
2021-11-21,76.20333333,38674.33333,79.37333333,6.456666667,4.884333333,93370.66667,18.75,1817.566667,35613.4935,4687.9466,3574.844267,50.71333333,96.372,170.036662,125.3821,951.9966667,7905.783333,16665.17333,464.3966667,3.9,0,0.098513099,0,0,0,1,1
2021-11-22,76.45,34357,78.9,7.29,4.788,89500,19.17,1804.3,35619.25,4682.9399,3582.0797,50.56,96.544,169.399994,125.7222,952.65,7957.93,16739.03,466.78,3.9,0,0.089473684,0,0,0,1,1
2021-11-23,78.44,48912,79.4,4.91,5.01,44929,19.38,1791.7,35813.8008,4690.7002,3589.0894,50.61,96.494,169.009995,129.029,959.26,8260.88,16874.53,480.4,3.9,0,0.175141243,0,0,0,1,1
2021-11-24,78.33,23959,81.75,5.26,5.04,34171,18.58,1784.3,35804.3789,4701.46,3592.7025,50.57,96.872,170.240005,129.0432,960.75,8388.71,16826.22,485.58,3.9,0,0.218085106,0,0,0,1,1
2021-11-25,76.686,25419.6,80.24,5.35,5.0082,58626.4,19.456,1784.02,35670.6914,4692.222,3586.70136,50.286,96.7652,170.2200038,126.50098,952.208,8315.076,16733.378,482.21,3.9,0,0.197286877,0,0,0,1,1
2021-11-26,75.042,26880.2,78.73,5.44,4.9764,83081.8,20.332,1783.74,35537.0039,4682.984,3580.70022,50.002,96.6584,170.2000026,123.95876,943.666,8241.442,16640.536,478.84,3.9,0,0.176488648,0,0,0,1,1
2021-11-27,73.398,28340.8,77.22,5.53,4.9446,107537.2,21.208,1783.46,35403.3164,4673.746,3574.69908,49.718,96.5516,170.1800014,121.41654,935.124,8167.808,16547.694,475.47,3.9,0,0.155690418,0,0,0,1,1
2021-11-28,71.754,29801.4,75.71,5.62,4.9128,131992.6,22.084,1783.18,35269.6289,4664.508,3568.69794,49.434,96.4448,170.1600002,118.87432,926.582,8094.174,16454.852,472.1,3.9,0,0.134892189,0,0,0,1,1
2021-11-29,70.11,31262,74.2,5.71,4.881,156448,22.96,1782.9,35135.9414,4655.27,3562.6968,49.15,96.338,170.139999,116.3321,918.04,8020.54,16362.01,468.73,3.9,0,0.11409396,0,0,0,1,1
2021-11-30,66.98,35452,71.01,4.38,4.607,160919,27.19,1772.6,34483.7188,4567,3563.8872,48.77,96.007,168.720001,110.2925,893.86,7804.73,15843.15,456.66,3.9,0,0.126126126,0,0,0,1,1
2021-12-01,65.62,39197,71.63,3.88,4.269,159533,31.12,1780.4,34022.0391,4513.04,3576.8853,48.94,96.024,166.410004,109.5066,893.1,7618.84,15493.55,451.21,3.9,0,0.150326797,0,0,0,1,1
2021-12-02,67.36,44180,70.03,4.03,4.112,136008,27.95,1767.8,34639.7891,4577.1001,3573.8358,49.8,96.158,167.940002,110.1766,895.59,7854.77,15949.23,463.76,4,0,0.180124224,0,0,0,1,1
2021-12-03,66.32,25916,71.61,3.7,4.094,118448,30.67,1781.2,34580.0781,4538.4302,3607.4322,48.94,96.114,165.130005,110.3256,900.72,7778.05,15967.24,459.5,4,0,0.054054054,0,0,0,1,1
2021-12-04,67.56,23890.66667,71.54333333,3.78,3.957,131627.6667,29.50666667,1779.933333,34795.72917,4556.176767,3601.390167,49.05333333,96.186,165.6533357,111.4880333,902.46,7832.736667,16087.37,461.9466667,4,0,0.079948212,0,0,0,1,1
2021-12-05,68.8,21865.33333,71.47666667,3.86,3.82,144807.3333,28.34333333,1778.666667,35011.38023,4573.923333,3595.348133,49.16666667,96.258,166.1766663,112.6504667,904.2,7887.423333,16207.5,464.3933333,4,0,0.105842369,0,0,0,1,1
2021-12-06,70.04,19840,71.41,3.94,3.683,157987,27.18,1777.4,35227.0313,4591.6699,3589.3061,49.28,96.33,166.699997,113.8129,905.94,7942.11,16327.63,466.84,4,0,0.131736527,0,0,0,1,1
2021-12-07,71.92,31794,74.61,5.74,3.733,132373,21.89,1782.7,35719.4297,4686.75,3595.0882,50.06,96.37,172.520004,117.4852,915.46,8207.84,16355.42,477.8,4,0,0.17032967,0,0,0,1,1
2021-12-08,72.6,26437,75.13,3.57,3.817,114164,19.9,1781.3,35754.75,4701.21,3637.5675,50.24,95.881,173.309998,118.4055,920.54,8186.04,16304.8,477.79,4,0,0.123595506,0,0,0,1,1
2021-12-09,70.62,21773,75.41,3.2,3.792,108203,21.58,1774.6,35754.6914,4667.4502,3673.0412,50.16,96.252,171.440002,116.6697,913.81,8039.74,16327.07,472.59,4,0,0.193370166,0,0,0,1,1
2021-12-10,72,22931,74.07,2.95,3.888,105807,18.69,1781.5,35970.9883,4712.02,3666.3479,50.12,96.1,174.880005,117.6073,917.62,8119.67,16404.67,475.84,4,0,0.260869565,1,0,0,1,1
2021-12-11,71.72333333,25810.33333,74.39333333,3.11,3.867333333,114118.6667,19.23,1782.833333,35864.3086,4697.670067,3671.259267,49.62,96.18166667,174.0133363,117.2579,916.1733333,8025.083333,16340.05333,471.5066667,4,0,0.199706694,0.666666667,0,0,1,1
2021-12-12,71.44666667,28689.66667,74.71666667,3.27,3.846666667,122430.3333,19.77,1784.166667,35757.6289,4683.320133,3676.170633,49.12,96.26333333,173.1466677,116.9085,914.7266667,7930.496667,16275.43667,467.1733333,4,0,0.138543823,0.333333333,0,0,1,1
2021-12-13,71.17,31569,75.04,3.43,3.826,130742,20.31,1785.5,35650.9492,4668.9702,3681.082,48.62,96.345,172.279999,116.5591,913.28,7835.91,16210.82,462.84,4,0,0.077380952,0,0,0,1,1
2021-12-14,70.26,29586,74.28,2.99,3.787,109374,21.89,1769.8,35544.1797,4634.0898,3661.5253,48.58,96.538,169.449997,115.6012,909.76,7769.64,16008,460.8,4,0,0.126865672,0,0,0,1,1
2021-12-15,71.44,25478,73.12,2.99,3.824,102750,19.29,1774.4,35927.4297,4709.8501,3647.6303,48.46,96.482,173.940002,115.8365,904.89,7758.86,16104,459.2,4,0,0.24137931,1,0,0,1,1
2021-12-16,72.02,26690,74.66,2.9,3.78,113045,20.57,1799,35897.6406,4668.6699,3675.016,48.47,96.015,169.009995,117.8856,920.81,7792.15,16001.33,461.42,4,0,0.132596685,0,0,0,1,1
2021-12-17,70.88,4602,74.23,3.93,3.669,93151,21.57,1795.5,35365.4414,4620.6401,3632.3638,48.32,96.548,167.880005,115.5661,915.74,7631.13,15828.97,451.99,4,0,0.057142857,0,0,0,1,1
2021-12-18,70.32,13488.66667,73.13333333,3.953333333,3.725333333,102578,22.00333333,1793.066667,35221.01433,4603.100067,3619.443167,48.01666667,96.547,167.1100057,114.6204,912.5666667,7598.33,15747.73667,450.0633333,4,0,0.081725255,0,0,0,1,1
2021-12-19,69.76,22375.33333,72.03666667,3.976666667,3.781666667,112005,22.43666667,1790.633333,35076.58727,4585.560033,3606.522533,47.71333333,96.546,166.3400063,113.6747,909.3933333,7565.53,15666.50333,448.1366667,4,0,0.106307654,0,0,0,1,1
2021-12-20,69.2,31262,70.94,4,3.838,121432,22.87,1788.2,34932.1602,4568.02,3593.6019,47.41,96.545,165.570007,112.729,906.22,7532.73,15585.27,446.21,4,0,0.130890052,0,0,0,1,1
2021-12-21,71.2,24320,72.18,4.82,3.87,118639,21.01,1793.9,35492.6992,4649.23,3625.1251,48.26,96.489,169.759995,116.5895,923.13,7836.88,15963.15,459.42,4,0,0.088888889,0,0,0,1,1
2021-12-22,73.04,20725,73.99,4.18,3.973,81983,18.63,1803.8,35753.8906,4696.5601,3622.6178,48.45,96.059,171.979996,118.8812,937.82,7878.54,15961.74,461.73,4,0,0.140939597,0,0,0,1,1
2021-12-23,73.73,22604,75.16,2.62,3.733,77267,17.96,1808.1,35950.5586,4725.79,3643.3391,48.75,95.985,172.940002,120.0292,941.22,7871.44,16186.96,462.28,4,0,0.114583333,0,0,0,1,1
2021-12-24,74.315,20550.5,75.2775,2.665,3.81225,66857.75,17.89,1808.875,36038.51367,4742.139975,3636.49785,48.78,96.01025,173.8675,120.805475,944.455,7937.1525,16237.3925,464.7825,4,0,0.127604167,0,0,0,1,1
2021-12-25,74.9,18497,75.395,2.71,3.8915,56448.5,17.82,1809.65,36126.46875,4758.48995,3629.6566,48.81,96.0355,174.794998,121.58175,947.69,8002.865,16287.825,467.285,4,0,0.140625,0,0,0,1,1
2021-12-26,75.485,16443.5,75.5125,2.755,3.97075,46039.25,17.75,1810.425,36214.42383,4774.839925,3622.81535,48.84,96.06075,175.722496,122.358025,950.925,8068.5775,16338.2575,469.7875,4,0,0.153645834,0,0,0,1,1
2021-12-27,76.07,14390,75.63,2.8,4.05,35630,17.68,1811.2,36302.3789,4791.1899,3615.9741,48.87,96.086,176.649994,123.1343,954.16,8134.29,16388.69,472.29,4,0,0.166666667,0,0,0,1,1
2021-12-28,76.08,14329,77.39,2.57,3.89,107342,17.54,1805.4,36398.2109,4786.3501,3630.1115,48.77,96.203,175.729996,123.6086,952.53,8115.12,16390.95,471.47,4,0,0.197802198,0,0,0,1,1
2021-12-29,76.6,17208,78.17,2.5,3.844,138161,16.95,1799.3,36488.6289,4793.0601,3597.0002,48.5,95.926,175.880005,124.1575,955,8086.61,16466.21,468.55,4,0,0.204819277,0,0,0,1,1
2021-12-30,76.6,11285,78.33,3.57,3.597,118077,17.33,1816.8,36398.0781,4778.73,3619.1886,49,95.964,174.720001,124.1183,949.87,7976.27,16380.55,465.45,4,0,0.165217391,0,0,0,1,1
2021-12-31,76.4875,13097.75,78.2525,4.8025,3.65175,112390.75,17.1475,1812.925,36444.82323,4783.187525,3624.3353,49.055,96.02575,174.9200017,123.997475,949.65,8037.8125,16361.11,469.2025,4,0,0.16557971,0,0,0,1,1
2022-01-01,76.375,14910.5,78.175,6.035,3.7065,106704.5,16.965,1809.05,36491.56835,4787.64505,3629.482,49.11,96.0875,175.1200025,123.87665,949.43,8099.355,16341.67,472.955,4,0,0.165942029,0,0,0,2,0
2022-01-02,76.2625,16723.25,78.0975,7.2675,3.76125,101018.25,16.7825,1805.175,36538.31347,4792.102575,3634.6287,49.165,96.14925,175.3200033,123.755825,949.21,8160.8975,16322.23,476.7075,4,0,0.166304348,0,0,0,2,0
2022-01-03,76.15,18536,78.02,8.5,3.816,95332,16.6,1801.3,36585.0586,4796.5601,3639.7754,49.22,96.211,175.520004,123.635,948.99,8222.44,16302.79,480.46,4,0,0.166666667,0,0,0,2,0
2022-01-04,77.18,23421,78.94,5.62,3.752,126959,16.91,1816.3,36799.6484,4793.54,3632.3289,49.04,96.274,173.660004,124.8557,959.83,8553.88,16579.59,496.08,4,0,0.117408907,0,0,0,2,0
2022-01-05,77.27,26829,80.08,7.66,3.842,93798,19.73,1807.9,36407.1094,4700.5801,3595.1761,48.37,96.182,168.320007,126.6533,965.1,8425.77,16344.15,494.86,4,0,0.141891892,0,0,0,2,0
2022-01-06,79.6,28368,80.81,16.29,3.852,113269,19.61,1790.3,36236.4688,4696.0498,3586.0792,48.54,96.326,167.470001,128.3896,961.95,8689.14,16345.25,505.85,4,0,0.193675889,0,0,0,2,0
2022-01-07,79,36077,82.16,8.8,3.935,120610,18.76,1797.7,36231.6602,4677.0298,3579.5427,48.8,95.722,165.929993,127.902,967,8792.01,16268.77,512.56,4,0,0.114942529,0,0,0,2,0
2022-01-08,78.81333333,33891,82.02333333,10.00333333,3.993666667,132844,18.97333333,1798.866667,36177.39717,4674.7832,3584.201367,48.84666667,95.81133333,165.9399977,127.6179333,965.0966667,8785.55,16185.37333,512.0633333,4,0,0.129370969,0.25,0,0,2,0
2022-01-09,78.62666667,31705,81.88666667,11.20666667,4.052333333,145078,19.18666667,1800.033333,36123.13413,4672.5366,3588.860033,48.89333333,95.90066667,165.9500023,127.3338667,963.1933333,8779.09,16101.97667,511.5666667,4,0,0.143799408,0.5,0,0,2,0
2022-01-10,78.44,29519,81.75,12.41,4.111,157312,19.4,1801.2,36068.8711,4670.29,3593.5187,48.94,95.99,165.960007,127.0498,961.29,8772.63,16018.58,511.07,4,0,0.158227848,0.75,0,0,2,0
2022-01-11,81.42,32450,82.13,5.45,4.218,107939,18.41,1822.8,36252.0195,4713.0698,3567.4409,49.92,95.625,167.949997,131.1845,978.85,9073.47,15990.86,527.95,4,0,0.197183099,0,0,0,2,0
2022-01-12,82.82,30538,84.35,5.34,4.783,194742,17.62,1825.1,36290.3203,4726.3501,3597.4321,50.63,94.901,168.740005,133.6892,993.12,9177.49,15971.1,529.22,4,0,0.230337079,1,0,0,2,0
2022-01-13,81.62,27032,84.72,12.46,4.263,209204,20.31,1811.8,36113.6211,4659.0298,3555.2585,50.09,94.775,164.369995,132.0291,980.72,9084.49,16004.57,525.61,4,0,0.187214612,1,0,0,2,0
2022-01-14,84.09,36389,85.47,12.02,4.228,102349,19.19,1814.2,35911.8086,4662.8501,3521.2559,50.12,95.161,165.759995,134.4479,985.04,9350.38,15904.96,538,4,0,0.247524752,1,0,0,2,0
2022-01-15,84.72,31775.5,86.125,10.545,4.254,104661.25,20.09,1811.85,35775.97365,4641.41505,3533.420525,49.9025,95.3015,164.764996,134.9393,986.385,9335.2525,15843.0875,538.285,4,0,0.244938436,1,0,0,2,0
2022-01-16,85.35,27162,86.78,9.07,4.28,106973.5,20.99,1809.5,35640.1387,4619.98,3545.58515,49.685,95.442,163.769997,135.4307,987.73,9320.125,15781.215,538.57,4,0,0.24235212,1,0,0,2,0
2022-01-17,85.98,22548.5,87.435,7.595,4.306,109285.75,21.89,1807.15,35504.30375,4598.54495,3557.749775,49.4675,95.5825,162.774998,135.9221,989.075,9304.9975,15719.3425,538.855,4,0,0.239765803,1,0,0,2,0
2022-01-18,86.61,17935,88.09,6.12,4.332,111598,22.79,1804.8,35368.4688,4577.1099,3569.9144,49.25,95.723,161.779999,136.4135,990.42,9289.87,15657.47,539.14,4,0,0.237179487,1,0,0,2,0
2022-01-19,86.92,5955,88.5,15.96,4.019,107261,23.85,1837.2,35028.6484,4532.7598,3558.1796,49.39,95.5,159.520004,137.1751,1003.88,9188.75,15588.08,534.84,4,0,0.171597633,0,0,0,2,0
2022-01-20,84.64,52051,88.56,18.11,3.84,87839,25.59,1839.9,34715.3906,4482.73,3555.0629,49.7,95.725,157.460007,136.4744,1007.69,8969.41,15521.64,529.65,4,0,0.16097561,0,0,0,2,0
2022-01-21,84.81,44796,87.46,14.5,3.96,66699,28.85,1835.9,34265.3711,4397.9399,3522.5679,49.02,95.636,154.330002,136.2164,1003.51,8692.91,15247.28,519.16,4,0,0.038674033,0,0,0,2,0
2022-01-22,83.85,46661.66667,87.63666667,12.03666667,3.961333333,58442.66667,29.2,1838.7,34298.41407,4402.003233,3523.080267,48.80333333,95.72433333,154.5966697,135.4477,1000.47,8720.173333,15310.16,520.1133333,4,0,0.059116022,0,0,0,2,0
2022-01-23,82.89,48527.33333,87.81333333,9.573333333,3.962666667,50186.33333,29.55,1841.5,34331.45703,4406.066567,3523.592633,48.58666667,95.81266667,154.8633373,134.679,997.43,8747.436667,15373.04,521.0666667,4,0,0.079558011,0,0,0,2,0
2022-01-24,81.93,50393,87.99,7.11,3.964,41930,29.9,1844.3,34364.5,4410.1299,3524.105,48.37,95.901,155.130005,133.9103,994.39,8774.7,15435.92,522.02,4,0,0.1,0,0,0,2,0
2022-01-25,85.28,58963,87.36,16.71,4.038,21239,31.16,1839.4,34297.7305,4356.4502,3433.0612,48.28,95.928,151.539993,136.7949,1004.78,9132.75,15181.39,541.4,4,0,0.168,0,0,0,2,0
2022-01-26,87.25,49180,89.35,11.92,4,142292,31.96,1814.4,34168.0898,4349.9302,3455.6679,47.9,96.4,152.429993,139.8817,1015.94,9098.07,15028.61,540.37,4,0,0.115044248,0,0,0,2,0
2022-01-27,87.35,42040,90.21,8.5,4.338,173966,30.49,1791.1,34160.7813,4326.5098,3394.2474,47.26,97.242,151.380005,139.904,1011.14,9212.21,14809.93,546.1,4,0,0.177852349,0,0,0,2,0
2022-01-28,87.32,38246,90.14,19.64,4.69,248586,27.66,1791.1,34725.4688,4431.8501,3361.4397,47.57,97.266,158,141.3844,1017.3,9248.89,15048.62,543.78,4,0,0.083333333,0,0,0,2,0
2022-01-29,87.59333333,35512.33333,90.39,15.17666667,4.762333333,214851.6667,26.71666667,1792.866667,34860.93233,4459.75,3361.4397,47.97666667,97.023,159.3233337,141.992,1019.41,9258.32,15126.69,544.86,4,0,0.102710027,0,0,0,2,0
2022-01-30,87.86666667,32778.66667,90.64,10.71333333,4.834666667,181117.3333,25.77333333,1794.633333,34996.39587,4487.6499,3361.4397,48.38333333,96.78,160.6466673,142.5996,1021.52,9267.75,15204.76,545.94,4,0,0.122086721,0,0,0,2,0
2022-01-31,88.14,30045,90.89,6.25,4.907,147383,24.83,1796.4,35131.8594,4515.5498,3361.4397,48.79,96.537,161.970001,143.2072,1023.63,9277.18,15282.83,547.02,4,0,0.141463415,0,0,0,2,0
